chargeDeviceID,connector_type,rated_power_kW,charge_method,status
94cd49873bf8ab1717c71f74ae760594,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0d86ff13f2168a0c0eb4c8ef8ef318b4,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d6c1644ae4fe88807f5ddace83d9e537,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
516b8df29049cf343bd64025d40f22e3,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
909c7c0fcbeacedcff6533467e4309c4,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
28bb0a7b8d7dc23c341c39ffddcf58b1,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
656d2138ab9de99037692b1f6aa4b80f,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4d74c32fa8ecd068cbb431d356ac068c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
976b2b694611b61abecd83f79392ced1,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d1ab4e151b343c31504d0890cf11df9e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e95f9b2d232251637659c74f5b471b2e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
827d76ca5f79bcdfacf42a965cdf9551,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f9866eca1283578198838bed218be776,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4df024cc23fbedaa6947e57189987809,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
13917c08dc3c9cdddad468e6cdada8fc,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
91766eac45d676121c0227644f8e9d76,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9e4813649219fa1edd9794620143edcc,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
6394e304a686d9bd0c0bf2fbede3be4c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
136b1034544fdaf8ce9d1c45c14502f1,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f1eba4cc32ca2ffe81b8743e760f0734,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7d6447eef634b94338dc257717d42f81,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f430842317855aabe4b21394573733d0,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d83a93d9dc9abcdbfb475ac51a382408,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
06219fa8c6ef2a34927d3de3b00458a9,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9ef5003b96375743f8152de618a67c9d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
031d1bc15aab8627593fc641c9607f63,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b322f4aea3dc03f7b0e5ef12a1dfc549,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b701a9202373af5b883ab1a3abcd7c43,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b7a8a8671824efbc6758debeeb3b2b31,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
691d848169017e00840e92b8f507a3bc,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e57ec101c0cd7bb3bdab5cd4667baa33,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b66210ac94a5dd20e4540b038c655eeb,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
af37a90a983595fef5aeac638e129534,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
12d2cf5524591bcf61ce2bfde2fadd8b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
1355100ed92c9a9083786fcec338f36b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0d89176cff5a3e482e1a07e0bd99f9ec,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9d4bb2a7d6125e65c64eb25098ef31b2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9808b9d9bef3cc06261d0ca743532cfc,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
691dc5b7272b343c9ea3ed9fa84b32f6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0d56641267cc8080136d85a6c752b46d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
db6df2133c5e3addc42b8731a3939560,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e84fed768b8f7b769bd218061b472631,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
8e7cebf9a234c064b75016249f2ac65e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
25735c5c372b9b07e63d5a996b8430be,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
eec3b1a11c4e2224ed930e830f11f5c4,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
27494938b09220f0026822cb2f583e79,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
023534288df4d266a9aa4ba3ef6b43ef,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
a657adf75675766ef106d07378e2b963,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
3f5c10a5adb251956d53fda860ba6720,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ffdf9e46752971c63a4c33e8e9b3ae98,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
2c203cf480837c7d4cc600888956e97f,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d89243aa19c850bf5431c8b22d63a576,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ed3dfcbf667b035f2445303b85dbae01,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5ed8dc45fcaf2f6391a02e0a6809bcd2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5aca058239e9472d87414c6896c37297,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
77cb71ff9c086b0568b4d1bab07ca0fc,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
449e65b9157dc877c4d2383f2029f577,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
982d61011efdf0e12000c06c8888b510,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
347de7d33a887439cd6afec739722b2f,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c8a3ee4f4760f861dd408a3f43a457a2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
82fafce8f04ea40f09be0b83915c987c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
fa49faf594c7a4551e2e6d7ba9f89aa6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
57224c7dad96c4515149de3e7ec67707,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
acfd0f9be1d669eb3ef5676320d4b06c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
2eab41c6ef9ef91353ce75a8d44353b9,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
8356a2a2508d224d61db2eb3f672378e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
be565cf33bd31e0d5f355b1efc557799,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f19cda55dfb9f861e0a1427fcc521364,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
1650595a259f26526e8e71b3f29880eb,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
e50481b6d26494cd73ea23bcc5de52b6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
06d815897b7e3a0a9675e41b0c3d4e78,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f42ca57462901e2e327a69df88709cf7,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
e3e855cfdb86b5ff1c2f27473839918b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d2739e2097fb2e10efd45b0091f29102,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
20878ac5a107b97e91717542e9caa16d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
6bc2701b54c9a8f4b4d44cf4d40bf1e2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f28c00fa9db117c6768875ff19b6b913,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
63a26cde813e7e3578d8fef4bcea84fe,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0bb1f2c9e7be991d3c7c30a57b0deef3,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
62aa07693824f60b03a4a7e9f5006e34,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
05228071615f76fdf1aebd53330282bd,JEVS G105 (CHAdeMO) DC,100.0,DC,In service
3ed3287eb3a47bbf2e1d00ae3c45ec22,CCS Type 2 Combo (IEC62196),175.0,DC,In service
42380e91efe1a72fc7d55b71365c2084,JEVS G105 (CHAdeMO) DC,75.0,DC,In service
7e4a111939f4c0264b274178e8130312,CCS Type 2 Combo (IEC62196),175.0,DC,In service
0baf0cfa40c33c82ac2bcc2afbd57498,JEVS G105 (CHAdeMO) DC,75.0,DC,In service
d288a67e5fe3b80c0ccb9531e87d437a,CCS Type 2 Combo (IEC62196),175.0,DC,In service
c1d5121382ba23728a771a9a785d85e7,JEVS G105 (CHAdeMO) DC,75.0,DC,In service
1d1cf7f4f6cef72c47febcb44d341aac,CCS Type 2 Combo (IEC62196),175.0,DC,In service
ef6a10f65e1e56b9e61726047e066220,JEVS G105 (CHAdeMO) DC,75.0,DC,In service
1566469b114a961fe857a1aa4327328d,CCS Type 2 Combo (IEC62196),175.0,DC,In service
cfed4959bcccda88d8afd31f6e09a579,JEVS G105 (CHAdeMO) DC,75.0,DC,In service
e011f62d887c3a9b296001390c5352b3,CCS Type 2 Combo (IEC62196),175.0,DC,In service
58e6179114b8a18567658fd8f27ac2fa,JEVS G105 (CHAdeMO) DC,75.0,DC,In service
88d8e66a2aebfe3bbd5dd41e6da37dc9,CCS Type 2 Combo (IEC62196),175.0,DC,In service
bb1ff57234377dd62ad5241f832c6652,JEVS G105 (CHAdeMO) DC,75.0,DC,In service
c52478ead80d883d7791e33dec94391c,CCS Type 2 Combo (IEC62196),175.0,DC,In service
3c8dbcce469db55683e8a7e5abe34a30,JEVS G105 (CHAdeMO) DC,75.0,DC,In service
0f256593b857bc97b3148940ed8bd0de,CCS Type 2 Combo (IEC62196),175.0,DC,In service
d5a613cfc943537cc7047cc74791d26b,JEVS G105 (CHAdeMO) DC,75.0,DC,In service
8b1973ef72a3fafc54e31158f06d8a4d,CCS Type 2 Combo (IEC62196),175.0,DC,In service
719fe45dc287d222823f9e3297e1563f,JEVS G105 (CHAdeMO) DC,75.0,DC,In service
6eb5d376f053814311bc86665273ac14,CCS Type 2 Combo (IEC62196),50.0,DC,In service
f95a1f5bce9f6e43c8c7e212b1dc7727,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
8d6da0ce22937246b077f0d07ffcc5ae,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
c717ef3558b302174f3ac0c0da8a7b93,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
00f5988b3068176c62639caeae323b64,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
ecb2a847b162f9460e6840412250a40c,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
0588dfe1ef8d8c046e0a7f3bf55b627f,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
e34c578ee4cec7358779fede10429b3e,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
7f1c1a3efd381ab41a24caf9c1abf074,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
7a58dc00e91d747c54a85b53f08d0c72,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
488c051af3c09185cf58987d56551094,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
c93324a2c83c1d57d4f2176b1873fd49,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
021fce1535487d6ef321713d2b761e44,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
778076d6da4754c307b642cbdf9c07f4,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
3fe2e541e1d50a75aa2f9ce8c1052ed5,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
b80c5bdc1528596815fec9d181b70b95,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
c495ae556bc9f1f8dea58ec099bf73a8,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
6530182418d0c6cec847a94e76e81c7b,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
c0deeed20ea047b20dc2c73677beca57,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
8e4f08f754338c19a1b86bcd8ccafce2,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
54fae50853f351237a0c5f8964a635ba,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
0bb1ad66fce75ebdfbc109cedf683565,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
ae60be15b68418afab23aad1744c1095,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
2c0bac26cebe75623f5c5c87f6a73104,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
414e0dfbe7502b77dd4dd9cb4f4c5f34,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
96a1abba5fbb3f33ab46cc0a9f5422db,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
4d89c2441591328e732fea57475ccf8c,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
79061a0f9742cef62d1770da87651446,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
307431dd59c98b7738c1fc3bf14d65d9,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
0c93358aa96a125259e5aa4869df15de,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
6aa555da3294543414fc984733dec0fb,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
2b184cb4c493c06c5e4d2fbf41f67025,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
77932584bc3ce54ef8044146d33670dd,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
a3238989d2d96f8826ec233b5ce75f75,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
38d2577ac19a6d62d7bf82e9ef0c7958,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
e319f31933e2b00bd43a324d4b0a8efd,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
5091f0c8b938bc273a325d9a967b647a,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
35ba65b8473070ef9b1245223561ec17,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
86234941e1f51f137dc8d5355fdd7ba0,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
98f0bf5318169643e61666d006bd3f96,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
c1f818ce8ab11d96f33c803348b2686e,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
95efe103a34641050e01f45a9a265a8c,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
3b43ec40b373ce3468dccca34645a12f,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
95a2ca0579acbb4ecf7d32731bd6ff13,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
3b461e081065bb69adfc7089d6545c65,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
eb1f5534442828c4c704999fabd5ffd4,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
2794096554ebf8d460db1fcf11519239,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
d58bcc87e254088674e43d8e19c508d1,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
6735c10fce7b05a158c72c248b95b9bd,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
cca54d23dfd46f45534f6de13e07f4d4,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
ae2daccf9fd88e709ef4b8992c935cec,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
38d052d4f30a71fc72b3b57d05449cfa,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
fd31d12caa2784c26900f30e9d7df221,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
67efb564d1aa6e08e6816a4b2e3f4db9,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
f8ea35135fcf6cb89a9cd3d953d6e24d,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
5484f4da6dafcda0a8e9df1cac74b773,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
c1fb9e816cd3324927214e8546e26a2e,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
9f9f911ab8e33d7f6c4c4efead4bc20a,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
46b4c84e2f63fffe207c03d0b5cff76e,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
2b76b793ed032e05c3ef10e1fbed164e,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
762d21d7627d301e068fefa28b47517a,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
6092d29b6f8f3047da5ff4543629d5cd,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
cc170e7fb8aed033fee5ca0c67badbeb,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
fd566673e1c21d09afee6b28defdee45,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
ca8ee7b6cf338b69e74865a19aea6787,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
d6f6c883f237e2e2f2f418b0fa686134,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
93afab528f766cb76bb911671b0f98c4,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
11a52a45fff8cf2f58a66ee435a18d14,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
fd6fd5421410b606387a1805d6483b32,CCS Type 2 Combo (IEC62196),50.0,DC,In service
49a257dd9c6cd783a34e1543b0802070,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
20acea2d814a2047e117e937fa28320b,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
17abd7a269d7567fd279cd894dd04a76,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
b2ba5b3b222e9a0867bc64a55175de5d,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
108a37460ce1d6f92c7fa028b33579ca,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
b5f515c013d05f6f0f82dd51fca2ebed,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
b49347b90605366d2092bdc3fdc93b1a,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
2b6d3242bc85b6d551ff53f6e0c70f1d,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
b92d510e1e852b5ec57d5e5f0c39c3e7,CCS Type 2 Combo (IEC62196),50.0,DC,In service
5e5ea0fa23e8830f4078ea05a383ce6d,CCS Type 2 Combo (IEC62196),50.0,DC,In service
35096934893604bb59bf75cb0bce0a61,CCS Type 2 Combo (IEC62196),50.0,DC,In service
699541f833ca8faa1bd26fe17facb267,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
ea84395cf4eff4888bdc388e9bcb78ad,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
73517e3fd3532009bef885bc29441f34,CCS Type 2 Combo (IEC62196),50.0,DC,In service
d4404ee94ad2d150973579513eb0a0fa,CCS Type 2 Combo (IEC62196),50.0,DC,In service
6e518b176718290b84241dd56b51a196,CCS Type 2 Combo (IEC62196),50.0,DC,In service
b3876fa947ecae4f921d4167f08d0f9c,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
e8ccb0cfba905533bae37109e65ee5e2,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
1a18be5fc0a00b43a51b9fa3d99c401c,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
fe78e3a154c6b0b2934e16b54a315bdc,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
2baed7f2a5f7dff7807a7d0fd8dc6878,CCS Type 2 Combo (IEC62196),50.0,DC,In service
561e3213d5f2f16458a1d9024f137134,CCS Type 2 Combo (IEC62196),50.0,DC,In service
b7371399a967f6b427d632478f47306f,CCS Type 2 Combo (IEC62196),50.0,DC,In service
e583f3e28156f935781a4ab0013e98ad,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
b78abace4f6179ad4f53d41c584ba7f7,CCS Type 2 Combo (IEC62196),50.0,DC,In service
77a31c1e419c0e786de81a7a7988c3eb,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
b0e875733636b8751f284ef34034a608,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
2b1fd6b47515d6c113db1afc25aade62,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
ddd2d7d5e59f8ebaecfeb6960df5900b,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
6d53b6cfe3376a70645a5c797293e56a,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
1174af64a8b40607d0035e30fbb43646,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
9d78d2dd7d4d5fd3845b7f84715b645f,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
9c3a9752fe89a42c86b687939a17dff7,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
bb2df1ceec69185fc8559f9c41052e2f,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
6777ee3b8d9b3aea9ef0d68171c9ba56,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
72350286a550fc7a714da46bc7f3ac4e,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
7d1d8bfc2e16c69a17ac833597e2a9b0,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
2657af901959536aaeb6aa36bdf8bca2,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
35382975e1015bb4aaa14f7dc2d11cba,Type 2 Mennekes (IEC62196),22.0,Three Phase AC,In service
f1f110f8c26ef054980368da6c19652e,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
92dd4a32315f965ab9d75d1eef78383c,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
6a6331cd682c28bd1d95cb865c69cbdd,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
d2f358973ec4382ff877a9f928876e90,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
e350ebea9bef9cd420f59c34dfa4f589,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
a8d972f22527b09a03564f854a3eb9a3,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
2d273973a88b3ab45f0d0763300b0695,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
ac0ce4c020f526032faee133bea0673b,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
f26d104eb67d84cc4c8f2cb272501b56,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
ba878928aa59f900e656eb4b0d308f43,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
7cee7f99533b724dd316d56e48226136,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
11225fa1b275ec8f70777b2f8bd5fbf4,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
62f6061416e9f81fc4915afb93980778,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
0eca12f9569ffde04e01e318ef40cd43,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
32643f1537e11a817f0bd364e6b169b1,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
ad96d4cfa75c922010041f8c2a51d098,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
e571cd1c9def46096305bfa28979ec1f,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
9b9bbd84c9de816a2ef59f15b7526414,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
25903f54803d55617959a5b5d5d8d8a0,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
5d511d37ea8ef830d0bc999b1ae9e1a4,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
7841ce29c6d60077d32c3a0bb4abe78b,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
00ad5d6de3c1e7fae2321254da349b79,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
dc192ca8e637255b117282db66868f0f,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
39704a29faf72b02ef07245aa6483c78,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
996f74e9cdf7d4be142019ddb214d800,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
f36088fe68e013f8991a041702fd40e2,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
bcbb8f2fddf78423563b15d7851c1343,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
3fecc57e9e550ab8cc8d6863b91dad4d,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
885611662451f12696bce2563e024972,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
0e30886af233657ed9aa9eac4697dfc9,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
c0d6540c37ad4b0a5934d3978048fb2a,CCS Type 2 Combo (IEC62196),50.0,DC,In service
b2c288891b7bc9ee7afbf971cf9b393d,CCS Type 2 Combo (IEC62196),50.0,DC,In service
b7b165ece1bdeec4b1588552afce1a0a,CCS Type 2 Combo (IEC62196),50.0,DC,In service
ef3cd4e707ec0268a020cc4f214daaa8,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
91361006ec562bf77ad8816e2be30b37,CCS Type 2 Combo (IEC62196),50.0,DC,In service
cd3a03fce5d1929d8a8ccef51cd190f9,CCS Type 2 Combo (IEC62196),50.0,DC,In service
0432a37cefd696a70d9db9ec0c17d31a,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
9e3d5f487f78729b5981c41ea5013419,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
9b034c94d20d0e63504ab20ac2da54da,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
f79e5312b8d9c4af6494065aebc1a8e8,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
5d8773d363076bb7f4feaf912d970935,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
ad2cfadfcf2ef90db97a8c07e0b550e9,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
0be90a34ef9608a52b6cb271aa0c1897,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
4d9070e4ecdc4e479b08bc7c12db6641,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
b31c02bb9f2e716a822f1067e08d03d1,Type 2 Mennekes (IEC62196),7.0,Single Phase AC,In service
89b375c1e7d37deb79a36c4440cebe5e,CCS Type 2 Combo (IEC62196),350.0,DC,In service
7261f01d9ce9e785d9c904e161917a6c,CCS Type 2 Combo (IEC62196),150.0,DC,In service
11804a6dd2596f4dcd5177c9b0ce1c6b,CCS Type 2 Combo (IEC62196),350.0,DC,In service
8d9d63323fcc16e48cfb20572e500113,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
19de74aae828eca9aa6c10635dcf6d07,CCS Type 2 Combo (IEC62196),350.0,DC,In service
756f3da479f67c608b77a871878871ba,CCS Type 2 Combo (IEC62196),50.0,DC,In service
0658fae06687b1da85e2681c818e9a81,JEVS G105 (CHAdeMO) DC,50.0,DC,In service
d3aa13dc6e51af1e62ce24dc70c449d8,CCS Type 2 Combo (IEC62196),50.0,DC,In service
d0fb9fe151ab77a68f9d2d0b078375ae,CCS Type 2 Combo (IEC62196),50.0,DC,In service
